material_number,region,fiscal_month_id,PCF_amt,PCF_units
0021036003,EMEA,2024M4,4019.210124,51961.81335
0021036003,AMER,2024M4,616.599708,7835.708162
0021036015,EMEA,2024M4,128.119005,4545.0
0021036034,EMEA,2024M4,272.208634,6678.0
0081930005,EMEA,2024M4,17459.38092,400906.0
0146662002,AMER,2024M4,180.734708,81.12
0209-001-0000,EMEA,2024M4,52355.4416,9674.492415
0209-001-0000,AMER,2024M4,88706.14792,13754.0
0209-002-0000,AMER,2024M4,15693.8145,19500.0
0213-001-0006,AMER,2024M4,0.0,0.0
0276653001,EMEA,2024M4,423.532585,1391.615423
0285863001,AMER,2024M4,0.0,935.849724
0311063001,EMEA,2024M4,543.19217,1363.0
0337284001,EMEA,2024M4,0.0,0.0
035377P006,AMER,2024M4,122.500836,756.08
0395-9990,AMER,2024M4,0.0,0.0
040488-000,EMEA,2024M4,263.919446,37.0
0409-201-1800,APAC,2024M4,3851.656295,891.0
0409-201-1800,APAC,2024M4,897.197445,257.236355
0409-201-1800,EMEA,2024M4,8736.243889,1848.426068
0409-201-1800,AMER,2024M4,10344.16948,2477.432068
0409-201-2400,APAC,2024M4,1646.488009,360.0
0409-201-2400,APAC,2024M4,755.58633,173.426578
0409-201-2400,EMEA,2024M4,6552.541739,1243.0
0409-201-2400,AMER,2024M4,20353.39953,3953.4
0410-241-0406,APAC,2024M4,175.02012,360.0
0410-241-0406,AMER,2024M4,5921.35913,11253.0
0410-241-0406,AMER,2024M4,7.967237,15.466313
0413-003-1605,APAC,2024M4,1206.390766,10800.0
0413-003-1605,EMEA,2024M4,1722.205674,24693.0
0413-003-1605,AMER,2024M4,1774.541704,40755.95815
0413-003-1605,AMER,2024M4,233.823098,3341.640199
0413-204-2005,APAC,2024M4,34561.40115,1348582.892
0413-204-2005,APAC,2024M4,908.966849,39615.38461
0413-204-2005,EMEA,2024M4,55399.36259,1599971.481
0413-204-2005,AMER,2024M4,80717.07575,3014068.906
0413-204-2005,AMER,2024M4,10095.61184,274449.0
0413-214-1205,EMEA,2024M4,37.22772,62.0
0413-214-1205,AMER,2024M4,683.888968,1728.0
0413-215-1605,APAC,2024M4,3.642226,11.979707
0413-215-1605,EMEA,2024M4,523.570899,1254.0
0413-215-1605,AMER,2024M4,2284.099094,8216.0
0413-216-2005,APAC,2024M4,0.0,0.0
0413-216-2005,EMEA,2024M4,91.146498,250.0
0413-216-2005,AMER,2024M4,547.742075,2387.0
0413-217-1605,APAC,2024M4,10380.33484,57158.51588
0413-217-1605,EMEA,2024M4,21068.81336,125172.5267
0413-217-1605,AMER,2024M4,58848.29802,452071.9
0413-217-1605,AMER,2024M4,4563.662287,21779.68
0418834001,EMEA,2024M4,198.565213,727.48368
0421-203-04141,APAC,2024M4,959.308308,2941.530042
0421-203-04141,EMEA,2024M4,0.0,0.0
0421-203-04141,AMER,2024M4,4299.760526,9948.0
0421-203-04141,AMER,2024M4,9.636526,22.947342
0426-205-0000,AMER,2024M4,17.1,45.0
0426-206-0000,AMER,2024M4,0.9,5.0
0428-204-1890,APAC,2024M4,399.720728,151.964614
0428-204-1890,EMEA,2024M4,2821.180357,1332.619962
0428-204-1890,AMER,2024M4,61.151263,23.000004
0428-204-2490,APAC,2024M4,554.260784,196.175384
0428-204-2490,EMEA,2024M4,2613.776658,974.253795
0428-204-2490,AMER,2024M4,0.0,0.0
0428-205-1890,EMEA,2024M4,800.532414,384.0
0428-205-2490,EMEA,2024M4,312.664947,150.0
0428-205-2490,AMER,2024M4,74.9496,34.0
0428-205-2490-F,AMER,2024M4,58.625232,15.0
043885-000,AMER,2024M4,104.294115,4545.0
0460-002-1631,AMER,2024M4,115.401822,133.0
0460-010-20141,APAC,2024M4,0.0,0.0
0460-010-20141,APAC,2024M4,2460.915517,2666.855429
0460-010-20141,EMEA,2024M4,11663.67863,29406.48991
0460-010-20141,AMER,2024M4,58389.90901,148139.725
0460-010-20141,AMER,2024M4,36.181881,112.893044
0460-010-2031,EMEA,2024M4,4050.939432,3419.086908
0460-010-2031,AMER,2024M4,20139.65652,29726.58015
0460-202-16141,APAC,2024M4,51715.45542,415684.6154
0460-202-16141,APAC,2024M4,18431.49672,120755.9231
0460-202-16141,EMEA,2024M4,122615.829,765349.0
0460-202-16141,AMER,2024M4,217696.4191,2056569.0
0460-202-16141,AMER,2024M4,4059.870973,19904.71518
0460-202-1631,APAC,2024M4,18176.45965,76580.0
0460-202-1631,APAC,2024M4,8611.431047,30013.66614
0460-202-1631,EMEA,2024M4,47004.88679,142747.9175
0460-202-1631,AMER,2024M4,189587.9966,879076.0
0460-202-1631,AMER,2024M4,4073.292642,16744.0
0460-202-20141,APAC,2024M4,10465.55698,79150.0
0460-202-20141,APAC,2024M4,8674.040175,82504.61485
0460-202-20141,EMEA,2024M4,31785.03717,241901.2931
0460-202-20141,AMER,2024M4,36462.97237,231970.2145
0460-202-20141,AMER,2024M4,568.219501,1603.844075
0460-202-2031,APAC,2024M4,0.0,0.0
0460-202-2031,APAC,2024M4,3220.971678,16297.44985
0460-202-2031,EMEA,2024M4,11382.25675,37071.32403
0460-202-2031,AMER,2024M4,26965.94585,85716.0
0460-204-0490,APAC,2024M4,11963.33629,6793.2948
0460-204-0490,APAC,2024M4,3663.27534,2060.0
0460-204-0490,EMEA,2024M4,17448.48718,7426.733017
0460-204-0490,AMER,2024M4,57394.50296,33411.0
0460-204-0490,AMER,2024M4,2515.540444,858.813509
0460-204-08141,APAC,2024M4,35187.27893,30035.59314
0460-204-08141,APAC,2024M4,907.971082,868.415605
0460-204-08141,EMEA,2024M4,15661.49525,12549.11803
0460-204-08141,AMER,2024M4,58018.24128,60802.04347
0460-204-08141,AMER,2024M4,4129.772866,2205.601336
0460-204-12141,APAC,2024M4,16770.3501,89754.49452
0460-204-12141,APAC,2024M4,16997.81025,104972.8423
0460-204-12141,EMEA,2024M4,13952.16406,53139.43471
0460-204-12141,AMER,2024M4,56994.70358,285270.203
0460-204-12141,AMER,2024M4,397.59894,1607.44217
0460-208-12141,AMER,2024M4,827.720061,1273.126674
0460-208-16141,AMER,2024M4,1553.074335,3925.0
0460-208-1631,AMER,2024M4,0.0,103.7875
0460-208-2031,AMER,2024M4,0.0,0.0
0460-208-2090,AMER,2024M4,992.538605,1922.0
0460-215-16141,APAC,2024M4,3804.048319,27248.63099
0460-215-16141,APAC,2024M4,50751.09949,355384.6154
0460-215-16141,EMEA,2024M4,50394.54298,260959.9201
0460-215-16141,AMER,2024M4,83168.83671,576503.6964
0460-215-16141,AMER,2024M4,1648.475604,6500.0
0460-215-1631,APAC,2024M4,700.510698,1980.0
0460-215-1631,APAC,2024M4,15888.41856,48322.0
0460-215-1631,EMEA,2024M4,4151.043875,7204.68014
0460-215-1631,AMER,2024M4,46772.20805,143586.1151
0460-220-1231,APAC,2024M4,55.878915,65.957178
0460-220-1231,EMEA,2024M4,1518.959072,2486.341704
0460-220-1231,AMER,2024M4,6800.173052,12264.0
0460-220-1231,AMER,2024M4,322.508434,454.0
0460-229-16141,AMER,2024M4,353.067621,819.0
0460-241-16141,AMER,2024M4,0.0,0.0
0460-244-16141,AMER,2024M4,1200.673035,2640.96
0460-244-1631,AMER,2024M4,2265.038692,1077.0
0460-245-1290,AMER,2024M4,419.658526,488.0
0460-247-16141,AMER,2024M4,697.067109,1089.985
0460-247-1631,AMER,2024M4,6253.779274,3694.0
0460-256-12233,AMER,2024M4,3485.451525,2183.0
0460-264-16141,EMEA,2024M4,4708.335819,5008.98
0460-264-16141,AMER,2024M4,2692.559221,1440.944448
0462-004-1631,EMEA,2024M4,0.0,0.0
0462-004-1631,AMER,2024M4,359.847677,622.337317
0462-005-20141,APAC,2024M4,3967.077072,7637.245456
0462-005-20141,APAC,2024M4,4297.34787,8519.404659
0462-005-20141,EMEA,2024M4,19014.26956,34935.10228
0462-005-20141,AMER,2024M4,100925.4999,204444.2275
0462-005-20141,AMER,2024M4,59.456888,163.61737
0462-005-20309,APAC,2024M4,0.0,0.0
0462-005-20309,EMEA,2024M4,897.239193,1581.828165
0462-005-20309,AMER,2024M4,1546.043034,2604.683938
0462-005-2031,APAC,2024M4,0.0,0.0
0462-005-2031,EMEA,2024M4,29753.9641,22108.20958
0462-005-2031,AMER,2024M4,58498.33735,72363.34623
0462-005-2031,AMER,2024M4,870.996527,1363.0
0462-201-16141,APAC,2024M4,34557.21631,205232.605
0462-201-16141,APAC,2024M4,37558.02264,199534.7692
0462-201-16141,EMEA,2024M4,110057.9901,593276.2688
0462-201-16141,AMER,2024M4,527867.0701,3015608.691
0462-201-16141,AMER,2024M4,8303.201926,33997.0
0462-201-1631,APAC,2024M4,30808.1329499999,99500.0
0462-201-1631,APAC,2024M4,22903.78791,44658.07692
0462-201-1631,EMEA,2024M4,79717.31963,240099.0993
0462-201-1631,AMER,2024M4,371504.3722,1238938.665
0462-201-1631,AMER,2024M4,13214.243,31762.0
0462-201-20141,APAC,2024M4,6022.747555,32418.60237
0462-201-20141,APAC,2024M4,15855.41538,92307.69231
0462-201-20141,EMEA,2024M4,34462.30178,127632.6665
0462-201-20141,AMER,2024M4,47380.8801,218067.0
0462-201-20141,AMER,2024M4,87.028526,265.500862
0462-201-2031,APAC,2024M4,3156.541985,11876.08909
0462-201-2031,APAC,2024M4,2350.462663,7407.93175
