material_number,region,fiscal_month_id,PCF_amt,PCF_units
0428-205-1890,EMEA,2023M12,800.532414,384.0
0428-205-2490,EMEA,2023M12,312.664947,150.0
0428-205-2490,AMER,2023M12,81.475924,34.0
0428-205-2490-F,AMER,2023M12,58.625232,15.0
043885-000,AMER,2023M12,104.294115,4545.0
0460-002-1631,AMER,2023M12,258.836098,318.0
0460-010-20141,APAC,2023M12,10690.7,20000.0
0460-010-20141,APAC,2023M12,2636.255077,2856.868152
0460-010-20141,EMEA,2023M12,11237.51467,25461.89583
0460-010-20141,AMER,2023M12,40427.94869,90244.0
0460-010-20141,AMER,2023M12,436.805723,1363.0
0460-010-2031,EMEA,2023M12,4186.517265,3491.133398
0460-010-2031,AMER,2023M12,20966.49814,29324.0
0460-202-16141,APAC,2023M12,51557.41358,402976.9231
0460-202-16141,APAC,2023M12,12585.76,80000.0
0460-202-16141,EMEA,2023M12,121588.5084,823295.0802
0460-202-16141,AMER,2023M12,209443.3951,2125611.0
0460-202-16141,AMER,2023M12,4095.905743,20008.52978
0460-202-1631,APAC,2023M12,23952.68512,97300.0
0460-202-1631,APAC,2023M12,12883.85814,44904.47809
0460-202-1631,EMEA,2023M12,58780.8130499999,169901.2065
0460-202-1631,AMER,2023M12,189158.5289,878578.0
0460-202-1631,AMER,2023M12,3902.964577,16100.0
0460-202-20141,APAC,2023M12,10534.45966,78900.0
0460-202-20141,APAC,2023M12,7442.892727,70794.34559
0460-202-20141,EMEA,2023M12,33944.47049,246675.6454
0460-202-20141,AMER,2023M12,31508.74075,207457.0
0460-202-20141,AMER,2023M12,695.652455,1963.533587
0460-202-2031,APAC,2023M12,0.0,0.0
0460-202-2031,APAC,2023M12,2267.1719,11519.87626
0460-202-2031,EMEA,2023M12,10891.43294,35060.6874
0460-202-2031,AMER,2023M12,27508.74168,86763.47346
0460-204-0490,APAC,2023M12,10595.06239,5922.52
0460-204-0490,APAC,2023M12,3556.578,2000.0
0460-204-0490,EMEA,2023M12,16393.0672699999,6979.844217
0460-204-0490,AMER,2023M12,56329.09158,38376.0
0460-204-0490,AMER,2023M12,295.931674,105.439727
0460-204-08141,APAC,2023M12,31991.52895,27678.40379
0460-204-08141,APAC,2023M12,1031.023692,925.766788
0460-204-08141,EMEA,2023M12,22010.27749,17671.45828
0460-204-08141,AMER,2023M12,58525.41058,61804.38527
0460-204-08141,AMER,2023M12,3207.026078,2042.000969
0460-204-12141,APAC,2023M12,10001.3407,54000.0
0460-204-12141,APAC,2023M12,7668.3302,47357.06572
0460-204-12141,EMEA,2023M12,15535.16531,52405.00843
0460-204-12141,AMER,2023M12,49771.85747,239697.5556
0460-204-12141,AMER,2023M12,1318.557639,5338.996428
0460-208-12141,AMER,2023M12,1067.494042,1597.0
0460-208-16141,AMER,2023M12,1532.758701,3883.0
0460-208-1631,AMER,2023M12,0.0,106.0
0460-208-2031,AMER,2023M12,20.352748,15.0
0460-208-2090,AMER,2023M12,1075.164094,2082.0
0460-215-16141,APAC,2023M12,4208.129285,27513.76869
0460-215-16141,APAC,2023M12,46137.36318,323076.9231
0460-215-16141,EMEA,2023M12,69901.83973,372911.9393
0460-215-16141,AMER,2023M12,93944.19418,520858.0
0460-215-16141,AMER,2023M12,1577.717969,6221.0
0460-215-1631,APAC,2023M12,768.650253,2000.0
0460-215-1631,APAC,2023M12,14144.51966,43018.2196
0460-215-1631,EMEA,2023M12,3464.610705,6073.848067
0460-215-1631,AMER,2023M12,52082.94698,151518.0
0460-220-1231,APAC,2023M12,56.443347,66.623411
0460-220-1231,EMEA,2023M12,1206.95603,1966.764004
0460-220-1231,AMER,2023M12,8359.561809,15165.0
0460-220-1231,AMER,2023M12,322.508434,454.0
0460-229-16141,AMER,2023M12,353.067622,819.0
0460-241-16141,AMER,2023M12,375.490149,800.0
0460-244-16141,AMER,2023M12,1682.410638,3772.0
0460-244-1631,AMER,2023M12,2265.038692,1077.0
0460-245-1290,AMER,2023M12,640.667218,745.0
0460-247-16141,AMER,2023M12,3435.96111,5220.0
0460-247-1631,AMER,2023M12,5175.357074,3173.0
0460-256-12233,AMER,2023M12,3933.756612,2334.0
0460-264-16141,EMEA,2023M12,3102.7951,3160.117008
0460-264-16141,AMER,2023M12,2256.438789,1143.0
0462-004-1631,EMEA,2023M12,1438.0525,2500.0
0462-004-1631,AMER,2023M12,3366.384574,5669.0
0462-005-20141,APAC,2023M12,4022.626705,7714.389362
0462-005-20141,APAC,2023M12,4962.969404,9838.98579
0462-005-20141,EMEA,2023M12,15894.46985,29428.10859
0462-005-20141,AMER,2023M12,98146.85192,218632.0
0462-005-20141,AMER,2023M12,76.540776,213.900383
0462-005-20309,APAC,2023M12,0.0,0.0
0462-005-20309,EMEA,2023M12,975.964697,1720.620829
0462-005-20309,AMER,2023M12,2755.793247,5258.0
0462-005-2031,APAC,2023M12,0.0,0.0
0462-005-2031,EMEA,2023M12,30937.82367,22926.9173799999
0462-005-2031,AMER,2023M12,59630.63303,73599.0
0462-005-2031,AMER,2023M12,870.996527,1363.0
0462-201-16141,APAC,2023M12,40109.06192,229120.3469
0462-201-16141,APAC,2023M12,41551.17824,220000.0
0462-201-16141,EMEA,2023M12,169191.2644,835526.044
0462-201-16141,AMER,2023M12,401607.6217,2776305.253
0462-201-16141,AMER,2023M12,7919.181673,38004.0
0462-201-1631,APAC,2023M12,29423.30278,100500.0
0462-201-1631,APAC,2023M12,18778.18273,36613.92308
0462-201-1631,EMEA,2023M12,99809.76652,302530.406
0462-201-1631,AMER,2023M12,402659.9305,1308067.0
0462-201-1631,AMER,2023M12,13214.243,31762.0
0462-201-20141,APAC,2023M12,6050.77593,32716.77008
0462-201-20141,APAC,2023M12,17004.933,99000.0
0462-201-20141,EMEA,2023M12,36651.24355,126330.1767
0462-201-20141,AMER,2023M12,58577.62124,232420.0
0462-201-20141,AMER,2023M12,974.974007,2974.386075
0462-201-2031,APAC,2023M12,3170.642308,11967.76675
0462-201-2031,APAC,2023M12,2505.689968,7897.160238
0462-201-2031,EMEA,2023M12,15885.02696,51676.86006
0462-201-2031,AMER,2023M12,36955.31806,123013.0
0462-203-04141,APAC,2023M12,20758.64404,8494.6834
0462-203-04141,APAC,2023M12,4180.228041,1666.506421
0462-203-04141,EMEA,2023M12,22421.24966,6479.512839
0462-203-04141,AMER,2023M12,86582.70593,40944.0
0462-203-04141,AMER,2023M12,4078.133036,1463.248996
0462-203-08141,APAC,2023M12,62673.89462,35327.74398
0462-203-08141,APAC,2023M12,3933.332279,2369.148071
0462-203-08141,EMEA,2023M12,59368.3238,27467.25593
0462-203-08141,AMER,2023M12,95390.5343,60613.56875
0462-203-08141,AMER,2023M12,10999.23695,4872.2747
0462-203-12141,APAC,2023M12,16612.67683,65176.71626
0462-203-12141,APAC,2023M12,9025.286529,29488.23636
0462-203-12141,EMEA,2023M12,26340.84009,98582.96423
0462-203-12141,AMER,2023M12,82642.45306,360531.0
0462-203-12141,AMER,2023M12,2215.889861,8700.0
0462-209-16141,APAC,2023M12,13741.88468,68671.56065
0462-209-16141,APAC,2023M12,70119.4746,323076.9231
0462-209-16141,EMEA,2023M12,74765.69712,298921.2565
0462-209-16141,AMER,2023M12,117936.8765,616052.0
0462-209-16141,AMER,2023M12,5051.928456,19675.64376
0462-209-1631,APAC,2023M12,3798.495484,11483.92276
0462-209-1631,APAC,2023M12,11242.20337,25269.0
0462-209-1631,EMEA,2023M12,5626.908698,11451.0536
0462-209-1631,AMER,2023M12,52460.45951,149629.0
0462-209-1631,AMER,2023M12,12.139453,30.085107
0462-210-1231,APAC,2023M12,128.795979,167.333231
0462-210-1231,EMEA,2023M12,1046.007163,1014.403292
0462-210-1231,AMER,2023M12,19128.97941,22798.0
0462-210-1231,AMER,2023M12,1.894862,2.26018
0462-215-1231,AMER,2023M12,0.0,23.693068
0462-221-16141,AMER,2023M12,48.759996,4876.0
0462-221-1631,EMEA,2023M12,4346.369262,1733.829155
0462-221-1631,AMER,2023M12,37021.7976699999,16369.0
0504-001-4001,AMER,2023M12,1705.417618,418.15
0504-002-4001,AMER,2023M12,2237.405159,600.28
0504-005-3801,AMER,2023M12,2062.745813,960.99
0513-002-0006,AMER,2023M12,456.758759,260.0
0513-009-2406,APAC,2023M12,0.0,0.0
0513-009-2406,EMEA,2023M12,0.0,0.0
0513-009-2406,AMER,2023M12,14.204794,9.0
0513-010-4006,AMER,2023M12,630.714102,648.375
0513-011-7006,EMEA,2023M12,371.337451,209.383629
0513-011-7006,AMER,2023M12,205.522021,111.0
0513-012-4006,AMER,2023M12,157.11782,55.93173
0513-014-4006,AMER,2023M12,20.260732,9.0
0513-016-4001,AMER,2023M12,0.183368,1.864389
0513-017-8006,AMER,2023M12,861.246778,417.0
0513-020-4006,AMER,2023M12,15.845596,6.0
0515-001-4005,AMER,2023M12,3.95152,10.0
0515-002-4005,AMER,2023M12,33.691154,97.867318
0515-004-2405,AMER,2023M12,14.397237,10.357726
0515-005-2405,AMER,2023M12,0.0,0.0
0515-006-7005,AMER,2023M12,20.067133,21.336917
0515-009-4005,AMER,2023M12,336.666741,449.08
0515-010-4005,AMER,2023M12,0.0,47.0
0515-013-4005,AMER,2023M12,0.0,136.729
0515-013-4005,AMER,2023M12,0.0,0.0
0515-015-4005,EMEA,2023M12,0.0,0.0
0515-015-4005,AMER,2023M12,542.142974,313.0
0515-018-5005,EMEA,2023M12,328.64679,642.36
0515-018-5005,AMER,2023M12,119.685998,164.8
0515-020-2405,AMER,2023M12,0.0,19.0
0515-031-7005,EMEA,2023M12,1559.673151,1257.0
0515-031-7005,AMER,2023M12,9.27,3.0
0526-001-0090,AMER,2023M12,267.457337,67.0
0526-004-0090,AMER,2023M12,88.651967,40.395135
0526-012-0090,AMER,2023M12,33.816,16.0
0528-001-5005,APAC,2023M12,6105.92258,4428.579185
0528-001-5005,EMEA,2023M12,2813.970592,1460.222461
0528-001-5005,AMER,2023M12,6042.444957,3919.0
0528-001-5005,AMER,2023M12,1861.825039,899.782858
0528-002-6005,APAC,2023M12,5381.018909,3844.695928
0528-002-6005,APAC,2023M12,45.550694,24.127849
0528-002-6005,EMEA,2023M12,2643.486169,1766.716747
0528-002-6005,AMER,2023M12,4877.189793,3126.635984
0528-002-6005,AMER,2023M12,2498.040067,1012.606804
0528-004-3805,APAC,2023M12,62.288484,34.299827
0528-004-3805,EMEA,2023M12,254.30996,150.0
0528-004-3805,AMER,2023M12,961.922636,836.0
0528-005-3805,APAC,2023M12,1698.584481,743.41355
0528-005-3805,APAC,2023M12,299.424731,117.623269
0528-005-3805,AMER,2023M12,3763.17202,3186.0
0528-005-3805,AMER,2023M12,6.38891,1.590353
0528-006-7005,APAC,2023M12,161.078158,78.487328
0528-006-7005,EMEA,2023M12,2737.91616,1548.801669
0528-006-7005,AMER,2023M12,123.274958,60.0
0528-007-6005,APAC,2023M12,4.187192,2.110748
0528-007-6005,APAC,2023M12,1026.782759,346.971521
0528-007-6005,AMER,2023M12,43.670192,12.0
0528-012-7005,APAC,2023M12,4692.296408,1042.385936
0528-012-7005,EMEA,2023M12,5439.891279,2131.729189
0528-012-7005,AMER,2023M12,710.871785,197.0
0534-001-0001,AMER,2023M12,667.877131,146.0
0534-002-0001,AMER,2023M12,0.0,0.0
0535-001-0001,AMER,2023M12,11.621498,53.45
0591683001,EMEA,2023M12,348.488784,2727.0
063725P011,AMER,2023M12,2706.9,70000.0
063725P011,AMER,2023M12,983.46215,25453.61565
063725P018,AMER,2023M12,201.447124,1818.0
063725P022,APAC,2023M12,3023.309271,2225.138072
063725P022,AMER,2023M12,20488.46149,24552.0
063725P022,AMER,2023M12,1112.705149,1025.0
063725P034,APAC,2023M12,1236.049998,50000.0
063725P080,AMER,2023M12,0.0,0.0
0705654001,EMEA,2023M12,296.794123,244.006775
0705654001,AMER,2023M12,834.205994,218.0
0705654001,AMER,2023M12,1990.472452,1114.740288
0730-001-0905,AMER,2023M12,73.608994,49.6496
0794-3360,AMER,2023M12,87.48894,66.0
0810-201-2401,AMER,2023M12,0.0,0.0
0828434001,AMER,2023M12,2803.820248,303.621487
0838016002,EMEA,2023M12,3131.693008,125616.0
0838016002,AMER,2023M12,691.8,30000.0
0838016002,AMER,2023M12,0.0,0.0
0838016008,EMEA,2023M12,140.17689,6363.0
0839063001,AMER,2023M12,325.568508,1908.675521
085193P003,AMER,2023M12,11733.60474,1089.0
0882513001,EMEA,2023M12,1055.48989,635.0
0934444003,AMER,2023M12,1164.93,300.0
0942318R02,AMER,2023M12,21663.57233,6649.0
0989076002,APAC,2023M12,0.0,0.0
0989076002,EMEA,2023M12,3317.875097,114480.7536
0989076002,AMER,2023M12,6532.576409,159382.2618
0989076011,EMEA,2023M12,517.519999,20000.0
0989076013,EMEA,2023M12,0.0,0.0
1000309203,AMER,2023M12,0.0,0.0
100132-1,APAC,2023M12,432.059153,3467.090461
100132-1,EMEA,2023M12,3752.96533,37812.46998
100132-1,AMER,2023M12,1119.526311,12610.67484
100283-1,APAC,2023M12,218.024932,40.341982
100283-1,EMEA,2023M12,2492.44569,762.0
100284-1,APAC,2023M12,3470.712273,2461.239734
100284-1,EMEA,2023M12,4796.21199,2696.0
100291-1,APAC,2023M12,4985.872592,3843.968065
100291-1,EMEA,2023M12,2133.148766,2759.0
100292-1,EMEA,2023M12,0.0,0.0
100494-2,EMEA,2023M12,0.0,0.0
100495-2,EMEA,2023M12,534.114412,24268.0
100833-2,APAC,2023M12,66.524252,132.079835
100833-2,EMEA,2023M12,48.046216,136.0
100833-2,AMER,2023M12,0.0,0.0
100833-2,AMER,2023M12,10.643555,24.409643
1010-002-0306,EMEA,2023M12,0.0,0.0
1010-002-0306,AMER,2023M12,87.253025,1314.662026
1010-007-0806,AMER,2023M12,176.141289,1204.585667
1010-008-0206,EMEA,2023M12,0.0,0.0
1010-008-0206,AMER,2023M12,52.406401,624.183017
1010-009-0206,EMEA,2023M12,0.0,0.0
1010-009-0206,AMER,2023M12,226.799608,3559.969669
1010-016-0406,AMER,2023M12,267.411504,1841.277361
1010-016-0406,AMER,2023M12,303.411472,1818.0
1010-017-0606,AMER,2023M12,309.438739,1881.305132
1010-020-1206,EMEA,2023M12,35.402033,179.702441
1010-020-1206,AMER,2023M12,256.552308,1609.86682
1010-022-0406,AMER,2023M12,2056.96109,7169.559973
1010-033-0206,AMER,2023M12,4419.647869,20803.0
1010-036-0406,AMER,2023M12,497.191246,1368.442002
1010-038-0606,APAC,2023M12,0.0,0.0
1010-038-0606,EMEA,2023M12,1239.839131,2050.454447
1010-038-0606,AMER,2023M12,4150.768408,14753.42389
1010-040-0806,AMER,2023M12,77.992235,65.349689
1010-042-1206,EMEA,2023M12,4063.575958,8852.314456
1010-042-1206,AMER,2023M12,15414.9561,29987.93386
1010-044-0306,AMER,2023M12,331.085218,366.738554
1010-045-0306,AMER,2023M12,79.693825,442.817297
1010-057-0206,AMER,2023M12,362.7806,1300.0
1010-058-1206,AMER,2023M12,546.298846,3456.147634
1010-062-0306,AMER,2023M12,171.507568,2519.247685
1010-063-0806,AMER,2023M12,765.939662,4825.847845
1010-064-0206,AMER,2023M12,413.491212,7173.72664
1010-066-0406,AMER,2023M12,118.237591,1813.758262
1010-069-0306,AMER,2023M12,17.067899,66.295992
1010-070-0606,AMER,2023M12,244.916556,1308.407688
1010-079-0206,AMER,2023M12,705.124112,3409.084861
1010-082-1806,AMER,2023M12,92.655788,47.532975
10100944-KIT,AMER,2023M12,67.647124,7.0
10100945-KIT,AMER,2023M12,216.662504,13.0
10100946-KIT,AMER,2023M12,264.038094,10.0
1010-114-0206,APAC,2023M12,2805.649999,25000.0
1010-114-0206,EMEA,2023M12,6001.6847,40753.14711
1010-114-0206,AMER,2023M12,188.740023,221.408649
1010-120-0806,EMEA,2023M12,2040.888476,5730.0
1010-130-0406,APAC,2023M12,0.749505,4.328899
1010-130-0406,AMER,2023M12,550.003237,1764.374617
1011-013-0405,AMER,2023M12,1973.07174,3901.456204
1011-026-0205,APAC,2023M12,4934.861955,38383.23208
1011-026-0205,APAC,2023M12,207.921378,1570.735354
1011-026-0205,EMEA,2023M12,24287.15388,97295.66423
1011-026-0205,AMER,2023M12,24945.60759,105605.3438
1011-026-0205,AMER,2023M12,44.428084,194.340077
1011-027-0805,APAC,2023M12,256.306333,1714.010153
1011-027-0805,EMEA,2023M12,1227.597794,3735.895751
1011-027-0805,AMER,2023M12,1097.918972,2808.642544
1011-027-0805,AMER,2023M12,16.858847,74.746172
1011-030-0205,EMEA,2023M12,2600.602437,12949.62962
1011-030-0205,AMER,2023M12,1171.419552,3563.636026
1011-040-0205,AMER,2023M12,43.198093,146.305272
1011-046-0405,AMER,2023M12,453.233137,1606.431916
1011-047-0605,APAC,2023M12,0.0,0.0
1011-047-0605,EMEA,2023M12,634.913693,2852.0
1011-047-0605,AMER,2023M12,2042.531736,9149.931874
1011-048-0805,AMER,2023M12,141.040879,486.708882
1011-052-1205,APAC,2023M12,0.0,0.0
1011-052-1205,EMEA,2023M12,1762.49446,6175.18371
1011-052-1205,AMER,2023M12,5357.42354,19210.5776
1011-053-1205,APAC,2023M12,0.0,0.0
1011-053-1205,EMEA,2023M12,1304.546534,4280.6
1011-053-1205,AMER,2023M12,3788.713122,10794.40316
1011-054-1205,APAC,2023M12,0.0,0.0
1011-054-1205,EMEA,2023M12,0.0,0.0
1011-054-1205,AMER,2023M12,316.791678,822.235645
1011-055-1205,AMER,2023M12,221.613489,568.639834
1011-056-0305,EMEA,2023M12,0.0,0.0
1011-056-0305,AMER,2023M12,247.254366,727.6249
1011-078-0205,AMER,2023M12,0.0,0.0
1011-083-0205,AMER,2023M12,5373.899998,35000.0
1011-084-0305,EMEA,2023M12,0.0,0.0
1011-086-0605,EMEA,2023M12,243.881631,1133.0
1011-086-0605,AMER,2023M12,972.34377,5585.935383
1011-118-0405,APAC,2023M12,0.817294,4.328899
1011-118-0405,AMER,2023M12,950.277067,2453.569385
1011-120-0205,AMER,2023M12,811.238576,2904.335166
1011-227-0205,APAC,2023M12,29539.42992,71617.3345
1011-227-0205,EMEA,2023M12,23752.14739,72524.27034
1011-227-0205,AMER,2023M12,6535.818597,10118.39533
1011-227-0205,AMER,2023M12,2477.376612,5282.57564
1011-228-0205,APAC,2023M12,243.660689,459.891531
1011-228-0205,EMEA,2023M12,3336.587024,6830.034983
1011-228-0205,AMER,2023M12,6979.064445,12407.47538
1011-228-0205,AMER,2023M12,125.712912,250.000003
1011-229-0205,APAC,2023M12,19012.87792,32789.21934
1011-229-0205,EMEA,2023M12,12924.52198,32660.96089
1011-229-0205,AMER,2023M12,3870.308639,7577.262271
1011-229-0205,AMER,2023M12,892.275981,1542.761347
1011-230-0205,EMEA,2023M12,0.0,0.0
1011-230-0205,AMER,2023M12,108.77523,112.69068
1011-231-0305,APAC,2023M12,3774.860896,5943.169769
1011-231-0305,EMEA,2023M12,8494.656082,17193.5766
1011-231-0305,AMER,2023M12,1554.945526,1833.312502
1011-231-0305,AMER,2023M12,252.519942,375.0
1011-232-0305,APAC,2023M12,52.49176,42.367145
1011-232-0305,EMEA,2023M12,47.253,100.0
1011-232-0305,AMER,2023M12,30.808407,16.434657
1011-233-0305,APAC,2023M12,4138.58417,7836.021249
1011-233-0305,EMEA,2023M12,5298.153161,10899.12345
1011-233-0305,AMER,2023M12,1524.762798,2045.417708
1011-233-0305,AMER,2023M12,276.142209,172.408822
1011-234-0305,APAC,2023M12,0.0,0.0
1011-234-0305,AMER,2023M12,0.0,0.0
1011-235-0405,APAC,2023M12,4544.705305,9494.417874
1011-235-0405,EMEA,2023M12,14682.76032,29250.35142
1011-235-0405,AMER,2023M12,5919.586029,7225.224144
1011-235-0405,AMER,2023M12,118.662506,137.108904
1011-236-0405,EMEA,2023M12,1683.014556,1350.0
1011-236-0405,AMER,2023M12,2182.941546,1878.992126
1011-237-0405,APAC,2023M12,3041.296776,6077.09225
1011-237-0405,EMEA,2023M12,4628.863127,9125.62246
1011-237-0405,AMER,2023M12,4209.74417,6382.097928
1011-237-0405,AMER,2023M12,47.697822,50.0
1011-238-0405,AMER,2023M12,199.365416,132.504426
1011-239-0605,APAC,2023M12,8559.359901,12914.92241
1011-239-0605,EMEA,2023M12,12481.15182,18720.80654
1011-239-0605,AMER,2023M12,7339.524355,7658.75465
1011-239-0605,AMER,2023M12,1379.61203,1724.0
1011-240-0605,APAC,2023M12,205.852816,200.0
1011-240-0605,EMEA,2023M12,2278.174087,2377.422864
1011-240-0605,AMER,2023M12,1567.257887,1126.413822
1011-241-0605,APAC,2023M12,9049.844673,14568.65302
1011-241-0605,EMEA,2023M12,9205.413467,11935.77019
1011-241-0605,AMER,2023M12,5009.808076,6341.0546
1011-241-0605,AMER,2023M12,1495.168529,1534.788432
1011-242-0605,APAC,2023M12,281.657014,353.059586
1011-242-0605,AMER,2023M12,130.616604,73.063188
1011-243-0805,APAC,2023M12,5354.791015,6368.828975
1011-243-0805,APAC,2023M12,865.468198,928.692307
1011-243-0805,EMEA,2023M12,21351.21353,26883.81317
1011-243-0805,AMER,2023M12,6648.306566,4236.0
1011-243-0805,AMER,2023M12,477.926177,454.132657
1011-243-0805-VP,EMEA,2023M12,2706.97410099999,2907.92744
1011-244-0805,EMEA,2023M12,3565.736595,4466.083998
1011-244-0805,AMER,2023M12,779.366318,598.991767
1011-244-0805,AMER,2023M12,1865.540504,1373.336651
1011-245-0805,APAC,2023M12,4112.135474,4676.693479
1011-245-0805,APAC,2023M12,1291.572418,1238.806372
1011-245-0805,EMEA,2023M12,15559.86981,19894.57647
1011-245-0805,AMER,2023M12,3698.032142,2597.53286
1011-245-0805,AMER,2023M12,0.0,0.0
1011-246-0805,APAC,2023M12,2761.785998,2000.0
1011-246-0805,EMEA,2023M12,479.485202,582.686477
1011-246-0805,AMER,2023M12,2766.032102,1718.455039
1011-247-1205,APAC,2023M12,9213.617685,9411.287302
1011-247-1205,APAC,2023M12,1987.108953,1458.116592
1011-247-1205,EMEA,2023M12,11171.91041,12211.04951
1011-247-1205,AMER,2023M12,2734.434096,2121.232272
1011-248-1205,APAC,2023M12,9631.227607,8995.232991
1011-248-1205,APAC,2023M12,0.0,0.0
1011-248-1205,EMEA,2023M12,1798.203096,1843.469138
1011-248-1205,AMER,2023M12,1292.752332,1013.665714
1011-249-1205,APAC,2023M12,13645.46121,13083.03905
1011-249-1205,APAC,2023M12,563.43067,411.615384
1011-249-1205,EMEA,2023M12,11756.05759,13074.56895
1011-249-1205,AMER,2023M12,4968.669079,3928.115055
1011-249-1205,AMER,2023M12,173.928678,155.0
1011-250-1205,APAC,2023M12,27.96114,23.537301
1011-250-1205,EMEA,2023M12,170.895395,182.328307
1011-250-1205,AMER,2023M12,123.687153,91.448057
1011-255-0205,APAC,2023M12,1843.868159,3051.746379
1011-255-0205,APAC,2023M12,900.254586,1706.692307
1011-255-0205,EMEA,2023M12,27488.58415,80007.99405
1011-255-0205,AMER,2023M12,8833.428149,12683.71772
1011-255-0205,AMER,2023M12,6454.389668,13158.3136
1011-256-0205,APAC,2023M12,85.283215,94.149219
1011-256-0205,EMEA,2023M12,2892.214536,7089.230137
1011-256-0205,AMER,2023M12,3362.070079,4701.79088
1011-256-0205,AMER,2023M12,10.934788,15.945831
1011-257-0205,APAC,2023M12,608.313677,1168.246254
1011-257-0205,APAC,2023M12,740.552815,739.925023
1011-257-0205,EMEA,2023M12,8359.675808,22806.84925
1011-257-0205,AMER,2023M12,3627.744744,6191.095232
1011-257-0205,AMER,2023M12,396.797462,808.932284
1011-258-0205,EMEA,2023M12,90.071016,208.0
1011-258-0205,AMER,2023M12,9.795688,11.145232
1011-259-0305,APAC,2023M12,54.811907,45.897741
1011-259-0305,APAC,2023M12,470.190681,448.49928
1011-259-0305,EMEA,2023M12,7833.953414,15923.30603
1011-259-0305,AMER,2023M12,2740.636691,2768.093601
1011-259-0305,AMER,2023M12,401.661113,758.932281
1011-259-0305-V2,EMEA,2023M12,0.0,0.0
1011-260-0305,APAC,2023M12,562.18384,941.492238
1011-260-0305,EMEA,2023M12,63.377305,40.4756
1011-260-0305,AMER,2023M12,540.801191,341.78711
1011-261-0305,APAC,2023M12,0.0,0.0
1011-261-0305,APAC,2023M12,346.661934,402.068732
1011-261-0305,EMEA,2023M12,3628.799705,7199.139281
1011-261-0305,AMER,2023M12,1274.175054,1816.659669
1011-262-0305,AMER,2023M12,16.846013,15.512958
