material_number,region,fiscal_month_id,PCF_amt,PCF_units
0021036003,EMEA,2023M11,4365.347816,57752.3215199999
0021036003,AMER,2023M11,859.806139,10926.35932
0021036015,EMEA,2023M11,128.119005,4545.0
0021036034,EMEA,2023M11,272.208634,6678.0
0081930005,EMEA,2023M11,17459.38091,400906.0
0146662002,AMER,2023M11,173.783374,78.0
0209-001-0000,EMEA,2023M11,68206.24547,12603.48083
0209-001-0000,AMER,2023M11,148338.04,23000.0
0209-002-0000,AMER,2023M11,13681.787,17000.0
0213-001-0006,AMER,2023M11,0.0,0.0
0276653001,EMEA,2023M11,423.532585,1391.615423
0285863001,AMER,2023M11,0.0,1267.239965
0311063001,EMEA,2023M11,543.19217,1363.0
0337284001,EMEA,2023M11,0.0,0.0
035377P006,AMER,2023M11,117.789265,727.0
0395-9990,AMER,2023M11,0.0,0.0
040488-000,EMEA,2023M11,263.919446,37.0
0409-201-1800,APAC,2023M11,3841.575084,900.0
0409-201-1800,APAC,2023M11,1543.429871,442.518284
0409-201-1800,EMEA,2023M11,10359.0182,2194.522796
0409-201-1800,AMER,2023M11,12961.10123,3102.0
0409-201-2400,APAC,2023M11,1829.43111,400.0
0409-201-2400,APAC,2023M11,901.459151,210.46915
0409-201-2400,EMEA,2023M11,6561.602739,1244.0
0409-201-2400,AMER,2023M11,21941.40591,4371.0
0410-241-0406,APAC,2023M11,145.850099,300.0
0410-241-0406,AMER,2023M11,6618.518149,12596.86396
0410-241-0406,AMER,2023M11,10.415731,20.219426
0413-003-1605,APAC,2023M11,1116.614871,9995.383728
0413-003-1605,EMEA,2023M11,1565.408462,22085.62474
0413-003-1605,AMER,2023M11,2350.129625,42665.0
0413-003-1605,AMER,2023M11,280.490779,4036.377296
0413-204-2005,APAC,2023M11,40539.17662,1465217.605
0413-204-2005,APAC,2023M11,1103.115108,48076.92308
0413-204-2005,EMEA,2023M11,67179.28539,1929458.489
0413-204-2005,AMER,2023M11,100089.9487,3519521.913
0413-204-2005,AMER,2023M11,9714.180618,264129.0
0413-214-1205,EMEA,2023M11,37.22772,62.0
0413-214-1205,AMER,2023M11,854.858028,2160.0
0413-215-1605,APAC,2023M11,3.829271,12.100717
0413-215-1605,EMEA,2023M11,507.684364,1214.914047
0413-215-1605,AMER,2023M11,1541.390062,5504.0
0413-216-2005,APAC,2023M11,0.0,0.0
0413-216-2005,EMEA,2023M11,91.146499,250.0
0413-216-2005,AMER,2023M11,13.132886,26.0
0413-217-1605,APAC,2023M11,9692.824573,54120.65244
0413-217-1605,EMEA,2023M11,24143.3913,141053.5049
0413-217-1605,AMER,2023M11,63354.30118,602621.0
0413-217-1605,AMER,2023M11,4417.525109,21026.0
0418834001,EMEA,2023M11,198.565213,727.48368
0421-203-04141,APAC,2023M11,968.986567,2971.242469
0421-203-04141,EMEA,2023M11,0.0,0.0
0421-203-04141,AMER,2023M11,5172.990422,11998.0
0421-203-04141,AMER,2023M11,12.959892,30.86123
0426-205-0000,AMER,2023M11,17.1,45.0
0426-206-0000,AMER,2023M11,1.08,6.0
0428-204-1890,APAC,2023M11,485.097973,184.423076
0428-204-1890,EMEA,2023M11,3105.194427,1484.814049
0428-204-1890,AMER,2023M11,58.492505,22.0
0428-204-2490,APAC,2023M11,672.646584,238.076923
0428-204-2490,EMEA,2023M11,2443.071928,904.416696
0428-204-2490,AMER,2023M11,0.0,0.0
0428-205-1890,EMEA,2023M11,800.532414,384.0
0428-205-2490,EMEA,2023M11,312.664948,150.0
0428-205-2490,AMER,2023M11,100.617199,42.0
0428-205-2490-F,AMER,2023M11,74.25863,19.0
043885-000,AMER,2023M11,104.294115,4545.0
0460-002-1631,AMER,2023M11,323.138147,397.0
0460-010-20141,APAC,2023M11,10690.7,20000.0
0460-010-20141,APAC,2023M11,3295.318847,3571.085189
0460-010-20141,EMEA,2023M11,11010.90194,27274.13041
0460-010-20141,AMER,2023M11,68591.37959,163291.0
0460-010-20141,AMER,2023M11,1446.314999,5000.0
0460-010-2031,EMEA,2023M11,4484.490019,3739.612644
0460-010-2031,AMER,2023M11,22308.61681,31634.0
0460-202-16141,APAC,2023M11,61547.81225,462995.2809
0460-202-16141,APAC,2023M11,25171.52,160000.0
0460-202-16141,EMEA,2023M11,137739.5435,962770.904
0460-202-16141,AMER,2023M11,291980.4648,2577386.0
0460-202-16141,AMER,2023M11,4095.905742,20008.52978
0460-202-1631,APAC,2023M11,23952.68512,97300.0
0460-202-1631,APAC,2023M11,13963.93614,48668.90473
0460-202-1631,EMEA,2023M11,65777.32373,192659.875
0460-202-1631,AMER,2023M11,212279.4471,1090124.0
0460-202-1631,AMER,2023M11,3902.964577,16100.0
0460-202-20141,APAC,2023M11,10534.45966,78900.0
0460-202-20141,APAC,2023M11,11308.29999,107560.8271
0460-202-20141,EMEA,2023M11,36360.44699,264232.6308
0460-202-20141,AMER,2023M11,36909.19843,246034.0
0460-202-20141,AMER,2023M11,695.652457,1963.53359
0460-202-2031,APAC,2023M11,0.0,0.0
0460-202-2031,APAC,2023M11,2694.57757,13691.59533
0460-202-2031,EMEA,2023M11,11666.62388,37556.10999
0460-202-2031,AMER,2023M11,31830.24169,105040.0
0460-204-0490,APAC,2023M11,10595.06238,5922.52
0460-204-0490,APAC,2023M11,3556.577997,2000.0
0460-204-0490,EMEA,2023M11,17559.8336,7476.630282
0460-204-0490,AMER,2023M11,61403.17637,37575.0
0460-204-0490,AMER,2023M11,400.489245,139.947284
0460-204-08141,APAC,2023M11,32574.34401,28185.66591
0460-204-08141,APAC,2023M11,3121.574223,2961.435089
0460-204-08141,EMEA,2023M11,22424.00501,17997.30832
0460-204-08141,AMER,2023M11,81812.92973,75726.0
0460-204-08141,AMER,2023M11,4259.195151,2453.000969
0460-204-12141,APAC,2023M11,10001.34069,54000.0
0460-204-12141,APAC,2023M11,12099.70345,74723.75814
0460-204-12141,EMEA,2023M11,22946.06165,84598.57131
0460-204-12141,AMER,2023M11,54383.24687,271370.0
0460-204-12141,AMER,2023M11,1318.557638,5338.996432
0460-208-12141,AMER,2023M11,1258.862846,1885.0
0460-208-16141,AMER,2023M11,1942.283234,4916.0
0460-208-1631,AMER,2023M11,0.0,106.0
0460-208-2031,AMER,2023M11,25.780147,19.0
0460-208-2090,AMER,2023M11,1386.336562,2600.0
0460-215-16141,APAC,2023M11,4208.129277,27513.76869
0460-215-16141,APAC,2023M11,57671.70397,403846.1538
0460-215-16141,EMEA,2023M11,74155.15663,383919.6179
0460-215-16141,AMER,2023M11,85220.91282,614975.0
0460-215-16141,AMER,2023M11,1577.717969,6221.0
0460-215-1631,APAC,2023M11,768.650251,2000.0
0460-215-1631,APAC,2023M11,16350.52418,49727.4179
0460-215-1631,EMEA,2023M11,3711.202205,6506.150421
0460-215-1631,AMER,2023M11,57443.6168,164397.0
0460-220-1231,APAC,2023M11,56.44334,66.623406
0460-220-1231,EMEA,2023M11,1292.860366,2106.747206
0460-220-1231,AMER,2023M11,9528.183629,15968.0
0460-220-1231,AMER,2023M11,322.508434,454.0
0460-229-16141,AMER,2023M11,323.321999,750.0
0460-241-16141,AMER,2023M11,393.903105,840.0
0460-244-16141,AMER,2023M11,1945.067273,4379.0
0460-244-1631,AMER,2023M11,2832.87569,1347.0
0460-245-1290,AMER,2023M11,800.619034,931.0
0460-247-16141,AMER,2023M11,171.446058,258.0
0460-247-1631,AMER,2023M11,10014.58829,6530.0
0460-256-12233,AMER,2023M11,4914.454291,2916.0
0460-264-16141,EMEA,2023M11,3323.63461,3385.036368
0460-264-16141,AMER,2023M11,2569.706511,1291.0
0462-004-1631,EMEA,2023M11,0.0,0.0
0462-004-1631,AMER,2023M11,4112.41517,6921.0
0462-005-20141,APAC,2023M11,4022.626698,7714.389351
0462-005-20141,APAC,2023M11,5971.807001,11838.98579
0462-005-20141,EMEA,2023M11,17025.74883,31522.63589
0462-005-20141,AMER,2023M11,92787.02767,234973.0
0462-005-20141,AMER,2023M11,76.540773,213.90038
0462-005-20309,APAC,2023M11,0.0,0.0
0462-005-20309,EMEA,2023M11,1045.428376,1843.084945
0462-005-20309,AMER,2023M11,2323.086921,3519.0
0462-005-2031,APAC,2023M11,0.0,0.0
0462-005-2031,EMEA,2023M11,33139.80401,24558.72644
0462-005-2031,AMER,2023M11,75958.14154,93792.0
0462-005-2031,AMER,2023M11,870.996527,1363.0
0462-201-16141,APAC,2023M11,43092.84778,239812.6546
0462-201-16141,APAC,2023M11,56660.6976,300000.0
