material_number,region,fiscal_month_id,PCF_amt,PCF_units
0460-215-16141,APAC,2024M6,50751.09949,355384.6154
0460-215-16141,EMEA,2024M6,55406.64858,288612.7044
0460-215-16141,AMER,2024M6,104827.042,628616.7396
0460-215-16141,AMER,2024M6,1648.475605,6500.0
0460-215-1631,APAC,2024M6,700.510697,1980.0
0460-215-1631,APAC,2024M6,14211.61167,43222.26888
0460-215-1631,EMEA,2024M6,4890.197519,8487.578023
0460-215-1631,AMER,2024M6,46772.20805,143586.1151
0460-220-1231,APAC,2024M6,55.878913,65.957176
0460-220-1231,EMEA,2024M6,1789.431788,2929.070936
0460-220-1231,AMER,2024M6,6800.173052,12264.0
0460-220-1231,AMER,2024M6,322.508434,454.0
0460-229-16141,AMER,2024M6,344.876798,800.0
0460-241-16141,AMER,2024M6,0.0,0.0
0460-244-16141,AMER,2024M6,1200.673035,2640.96
0460-244-1631,AMER,2024M6,2265.038692,1077.0
0460-245-1290,AMER,2024M6,419.658526,488.0
0460-247-16141,AMER,2024M6,697.067109,1089.985
0460-247-1631,AMER,2024M6,6253.779276,3694.0
0460-256-12233,AMER,2024M6,3485.451525,2183.0
0460-264-16141,EMEA,2024M6,5546.723359,5900.9016
0460-264-16141,AMER,2024M6,2692.559221,1440.944448
0462-004-1631,EMEA,2024M6,0.0,0.0
0462-004-1631,AMER,2024M6,359.847675,622.337317
0462-005-20141,APAC,2024M6,3967.077077,7637.245468
0462-005-20141,APAC,2024M6,4297.34787,8519.404659
0462-005-20141,EMEA,2024M6,22400.03629,41155.80436
0462-005-20141,AMER,2024M6,80384.10696,200631.165
0462-005-20141,AMER,2024M6,59.456888,163.617372
0462-005-20309,APAC,2024M6,0.0,0.0
0462-005-20309,EMEA,2024M6,1057.00566,1863.495631
0462-005-20309,AMER,2024M6,1546.043034,2604.683938
0462-005-2031,APAC,2024M6,0.0,0.0
0462-005-2031,EMEA,2024M6,35052.08931,26044.89722
0462-005-2031,AMER,2024M6,58498.33736,72363.34623
0462-005-2031,AMER,2024M6,870.996527,1363.0
0462-201-16141,APAC,2024M6,34748.7228,206357.605
0462-201-16141,APAC,2024M6,37558.02264,199534.7692
0462-201-16141,EMEA,2024M6,139667.6415,755327.6802
0462-201-16141,AMER,2024M6,509657.8873,3299951.924
0462-201-16141,AMER,2024M6,8303.201926,33997.0
0462-201-1631,APAC,2024M6,30840.03595,99625.0
0462-201-1631,APAC,2024M6,22903.78791,44658.07692
0462-201-1631,EMEA,2024M6,86222.21617,276784.5356
0462-201-1631,AMER,2024M6,399160.2262,1238938.665
0462-201-1631,AMER,2024M6,13214.243,31762.0
0462-201-20141,APAC,2024M6,6116.62998,33143.60238
0462-201-20141,APAC,2024M6,15855.41538,92307.69231
0462-201-20141,EMEA,2024M6,38374.4945,140130.1382
0462-201-20141,AMER,2024M6,50970.45618,218067.0
0462-201-20141,AMER,2024M6,87.028525,265.500861
0462-201-2031,APAC,2024M6,3315.256483,12576.08909
0462-201-2031,APAC,2024M6,2350.462663,7407.93175
0462-201-2031,EMEA,2024M6,21107.63047,70240.34028
0462-201-2031,AMER,2024M6,38362.24573,125847.0
0462-203-04141,APAC,2024M6,22257.55044,9157.736566
0462-203-04141,APAC,2024M6,3902.19753,1555.665666
0462-203-04141,EMEA,2024M6,19090.14749,6361.394798
0462-203-04141,AMER,2024M6,86724.84293,40717.41
0462-203-04141,AMER,2024M6,616.994701,221.494699
0462-203-08141,APAC,2024M6,67110.92947,37106.24014
0462-203-08141,APAC,2024M6,3645.679834,2222.379524
0462-203-08141,EMEA,2024M6,70274.67679,34748.55947
0462-203-08141,AMER,2024M6,105869.33,65171.0
0462-203-08141,AMER,2024M6,8518.334215,3826.57775
0462-203-12141,APAC,2024M6,18618.88354,70954.48756
0462-203-12141,APAC,2024M6,5168.375174,17144.42391
0462-203-12141,EMEA,2024M6,15348.60396,53316.07524
0462-203-12141,AMER,2024M6,83573.13095,366763.0
0462-203-12141,AMER,2024M6,2296.058542,8112.0
0462-209-16141,APAC,2024M6,8261.984456,50384.84504
0462-209-16141,APAC,2024M6,77131.42205,355384.6154
0462-209-16141,EMEA,2024M6,59799.37305,233398.7179
0462-209-16141,AMER,2024M6,137412.9007,644376.2693
0462-209-16141,AMER,2024M6,3202.714496,14746.4132
0462-209-1631,APAC,2024M6,3717.807182,11369.08353
0462-209-1631,APAC,2024M6,8684.604411,19520.30769
0462-209-1631,EMEA,2024M6,7451.804545,15493.562
0462-209-1631,AMER,2024M6,48429.36217,154573.2966
0462-209-1631,AMER,2024M6,19.304261,47.841573
0462-210-1231,APAC,2024M6,134.288952,165.659898
0462-210-1231,EMEA,2024M6,1145.548196,1107.021927
0462-210-1231,AMER,2024M6,18138.04907,21608.41915
